Date,Volume,aapl,IBM Stock Price,ADBE Stock Price,CSCO Stock Price,BABA Stock Price,MSFT Stock Price
8/20/2008,126782145,25.12,122.51,44.279999,24.229996,,27.289994
8/21/2008,135004548,24.898571,122.99,44.509995,24.229996,,27.179993
8/22/2008,109939704,25.255714,124.93,44.909989,24.709992,,27.839997
8/25/2008,121124150,24.649999,122.85999,43.669999,24.209992,,27.659989
8/26/2008,111444515,24.805714,122.5,43.359986,24.109986,,27.26999
8/27/2008,119444801,24.952857,123.37999,44.149994,24.369996,,27.559998
8/28/2008,107846025,24.82,124.57999,44.309998,24.659989,,27.939988
8/29/2008,149837107,24.218571,121.73,42.829987,24.04999,,27.289994
9/2/2008,195357344,23.741427,118.40999,42.849991,23.75,,27.099991
9/3/2008,183736798,23.851429,118.34,43.14,23.309998,,26.899994
9/4/2008,186052867,23.031427,115,42.189988,22.279999,,26.349991
9/5/2008,196720706,22.882857,114.32999,40.909989,22.259995,,25.649994
9/8/2008,261557877,22.56,117.29,41.609986,23.369996,,26.119996
9/9/2008,311256071,21.668571,115.04,40.789994,22.969986,,26.099991
9/10/2008,243331158,21.65857,118.04,40.729996,22.989991,,26.439988
9/11/2008,242783247,21.807143,119.2,41.049988,23.049988,,27.339997
9/12/2008,198326604,21.277141,118.96999,40.469986,23.459992,,27.619996
9/15/2008,230158502,20.051427,115.18999,38.079987,22.37999,,26.819993
9/16/2008,299959030,19.982856,116.04999,38.14,22.799988,,25.989991
9/17/2008,300113219,18.261427,111.46999,36.229996,21.799988,,24.569993
9/18/2008,419063288,19.155714,115.12,39.649994,22.799988,,25.259995
9/19/2008,357938329,20.129999,118.85,40.939988,24.289994,,25.159989
9/22/2008,214178153,18.721427,116.21,39.229996,23.109986,,25.399994
9/23/2008,320790344,18.12,115.35999,38.849991,22.729996,,25.439988
9/24/2008,261841321,18.387143,116.46,39.449997,22.799988,,25.719986
9/25/2008,251510959,18.847143,120.10999,39.829987,23.479996,,26.609986
9/26/2008,281612436,18.32,119.42,39.989991,23.819993,,27.399994
9/29/2008,655513250.001,15.037143,114.46,36.149994,21.789994,,25.009995
9/30/2008,406936390,16.237141,116.96,39.469986,22.559998,,26.689988
10/1/2008,324348150,15.588571,110.12999,38.119996,21.949997,,26.479996
10/2/2008,402629640,14.3,104.74,35.219986,21.199997,,26.25
10/3/2008,574981750.001,13.867142,103.43999,33.689988,21.25,,26.319993
10/6/2008,526957375.001,14.02,100.62,30.709992,20.459992,,24.909989
10/7/2008,470441566,12.737141,95.649994,28.689988,18.839997,,23.229996
10/8/2008,552321000.001,12.827142,90.549988,30,18.339997,,23.009995
10/9/2008,404547479,12.677142,89,27.989991,17.189988,,22.299988
10/10/2008,555075066.001,13.82857,87.75,27.119996,17.229996,,21.5
10/13/2008,385120176,15.751429,92.209992,30.37999,19.26999,,25.5
10/14/2008,495596941,14.86857,93.599991,29.199997,18.539994,,24.099991
10/15/2008,396043844,13.992857,88.289994,25.939988,16.569993,,22.659989
10/16/2008,495130125,14.555714,91.51999,27.689988,17.75,,24.189988
10/17/2008,440787977,13.914285,90.779999,28.179993,17.909989,,23.929993
10/20/2008,387292038,14.062855,92.509995,29.309998,18.959992,,24.719986
10/21/2008,548414125.001,13.069999,88.859986,27.589997,17.859986,,23.359986
10/22/2008,562201941.001,13.838571,83.599991,25.399994,17.409989,,21.529999
10/23/2008,418857418,14.032857,84.349991,24.969986,17.239991,,22.319993
10/24/2008,397514551,13.76857,82.069993,23.89,16.309998,,21.959992
10/27/2008,302347178,13.155714,79.659989,23.679993,16.089997,,21.179993
10/28/2008,408927400,14.272856,87.279999,27.074997,18.309998,,23.099991
10/29/2008,488329191,14.935713,88.199997,26.799988,17.869996,,23
10/30/2008,409521903,15.862857,90.689988,26.859986,17.789994,,22.62999
10/31/2008,415042803,15.37,92.969986,26.64,17.76999,,22.329987
11/3/2008,264609653,15.28,92.679993,27.159989,17.199997,,22.619996
11/4/2008,349991446,15.855714,93.399994,29.159989,18.329987,,23.529999
11/5/2008,314406127,14.757141,89.939988,27.219986,17.39,,22.079987
11/6/2008,329909594,14.157142,85.149994,24.559998,16.939988,,20.87999
11/7/2008,273909153,14.034284,86.26999,24.589997,17.579987,,21.5
11/10/2008,281471477,13.697141,83.869996,24.929993,17.569993,,21.299988
11/11/2008,306249076,13.53857,82.739991,23.64,17.179993,,21.199997
11/12/2008,294732053,12.874285,79.739991,21.89,16.549988,,20.299988
11/13/2008,463840125,13.777141,84.209992,24.299988,17.259995,,21.25
11/14/2008,351319696,12.891427,80.329987,22.339997,16.619996,,20.059998
11/17/2008,290730979,12.591429,77.479996,22.799988,16.209992,,19.319993
11/18/2008,302588510,12.844284,80.079987,22.64,16.449997,,19.619996
11/19/2008,293068293,12.327142,75.969986,21.62999,15.08,,18.289994
11/20/2008,429184959,11.49857,71.739991,20.75,14.47,,17.529999
11/21/2008,392392441,11.797141,74.87999,21.37999,15.17,,19.679993
11/24/2008,360673117,13.278571,79.89,21.729996,16.399994,,20.689988
11/25/2008,308889196,12.971427,80.649994,22.419999,15.42,,19.989991
11/26/2008,225125607,13.571429,81.669999,23.349991,16.39,,20.489991
11/28/2008,75301352.0001,13.238571,81.599991,23.159989,16.539994,,20.219986
12/1/2008,231040502,12.704285,76.899994,21,14.96,,18.609986
12/2/2008,287354102,13.209998,79.839997,22,15.32,,19.149994
12/3/2008,335054349,13.699999,80.669999,22.539994,16.009995,,19.869996
12/4/2008,272921390,13.05857,77.439988,20.439988,15.33,,19.109986
12/5/2008,261100826,13.428571,80.589997,21.659989,15.94,,19.869996
12/8/2008,296423155,14.245712,84.859986,22.599991,17.25,,21.009995
12/9/2008,301029372,14.294286,82.689988,22.89,17.159989,,20.599991
12/10/2008,234619959,14.029999,82.859986,23.439988,17.329987,,20.609986
12/11/2008,260820028,13.571429,80.579987,22.189988,16.909989,,19.449997
12/12/2008,260703436,14.03857,82.199997,22.429993,16.989991,,19.359986
12/15/2008,223012755,13.535714,82.76999,21.359986,16.839997,,19.039994
12/16/2008,281118306,13.632856,86.399994,22.319993,17.419999,,20.109986
12/17/2008,325029145,12.737141,85.839997,21.689988,16.839997,,19.659989
12/18/2008,214435459,12.775713,84,21.37999,16.659989,,19.299988
12/19/2008,203740908,12.857143,83.51999,22.12999,16.64,,19.119996
12/22/2008,211275505,12.24857,81.989991,21.109986,16.369996,,19.179993
12/23/2008,160419168,12.339999,80.599991,20.969986,16.239991,,19.279999
12/24/2008,67864944.0001,12.148571,80.51999,21.12999,16.349991,,19.169999
12/26/2008,77301497.0001,12.258571,81.329987,21.079987,16.26999,,19.12999
12/29/2008,171970561,12.372855,81.25,20.51999,16.009995,,18.959992
12/30/2008,242057326,12.327142,83.549988,21.049988,16.229996,,19.339997
12/31/2008,152010334,12.192856,84.159989,21.289994,16.299988,,19.439988
1/2/2009,188749456,12.964286,87.369996,23.01999,16.959992,,20.329987
1/5/2009,297211446,13.511427,86.819993,23.12999,17.109986,,20.51999
1/6/2009,323043903,13.28857,89.229996,24.219986,17.789994,,20.759995
1/7/2009,189300706,13.001428,87.789994,24.229996,17.319993,,19.509995
1/8/2009,168365974,13.242857,87.179993,24.289994,17.539994,,20.119996
1/9/2009,137445742,12.939998,84.699997,24.009995,16.699997,,19.51999
1/12/2009,154530117,12.665713,85.709992,23.759995,16.399994,,19.469986
1/13/2009,199728760,12.529999,85.339997,22.099991,16.449997,,19.819993
1/14/2009,267996400,12.189998,83.189988,21.109986,15.74,,19.089997
1/15/2009,460808250,11.911427,84.119996,20.829987,15.81,,19.239991
1/16/2009,262120502,11.761427,84.919999,21.059998,15.82,,19.709992
1/20/2009,230207747,11.171428,81.979996,19.39,15.01,,18.479996
1/21/2009,275012612,11.832855,91.419999,20.959992,15.7,,19.37999
1/22/2009,352381806,12.622855,90.069993,19.319993,15.37,,17.109986
1/23/2009,190942367,12.622855,89.489991,19.699997,15.89,,17.199997
1/26/2009,174853854,12.805714,91.599991,19.929993,16.299988,,17.62999
1/27/2009,154631456,12.961428,91.659989,20.109986,16.729996,,17.659989
1/28/2009,219701867,13.457142,94.819993,20.89,16.87999,,18.039994
1/29/2009,148300005,13.285714,92.509995,20.049988,15.93,,17.589997
1/30/2009,162955380,12.875713,91.649994,19.309998,14.97,,17.099991
2/2/2009,139603352,13.072856,90.929993,19.579987,15.31,,17.829987
2/3/2009,149860816,13.282857,93.479996,19.699997,15.62,,18.5
2/4/2009,202103237,13.364284,92.829987,19.87999,15.84,,18.62999
2/5/2009,187353530,13.779999,92.409989,20.909989,16.349991,,19.039994
2/6/2009,171784403,14.245712,96.14,21.699997,17.039994,,19.659989
2/9/2009,178749928,14.644286,96.819993,21.419999,16.849991,,19.439988
2/10/2009,212329635,13.975712,93.26999,20.479996,16.049988,,18.799988
2/11/2009,168776979,13.831428,95.159989,20.309998,16.169999,,19.209992
2/12/2009,204335663,14.181427,95.069993,21.219986,16.199997,,19.259995
2/13/2009,152266576,14.165713,93.839997,21.099991,16.099991,,19.089997
2/17/2009,169558375,13.504286,90.669999,20.399994,15.29,,18.089997
2/18/2009,171142020,13.481428,91.509995,20.39,15.37,,18.119996
2/19/2009,230700533,12.948571,88.929993,19.539994,15.04,,17.909989
2/20/2009,187575094,13.028571,88.789994,18.039994,15.08,,18
2/23/2009,196743015,12.421428,84.369996,17.089997,14.36,,17.209992
2/24/2009,201773145,12.892857,86.399994,18.169999,14.99,,17.169999
2/25/2009,208327987,13.022856,85.899994,17.64,14.77,,16.959992
2/26/2009,157513923,12.741427,88.969986,16.699997,14.49,,16.419999
2/27/2009,176686048,12.758571,92.029999,16.699997,14.57,,16.149994
3/2/2009,192742956,12.562855,89.049988,16.039994,14.32,,15.79
3/3/2009,181084918,12.624285,87.76999,15.98,14.39,,15.88
3/4/2009,185381602,13.024286,89.489991,16.319993,15.25,,16.119996
3/5/2009,176723617,12.691428,87.479996,16.919999,14.55,,15.27
3/6/2009,252786548,12.185713,85.809998,17.159989,14.18,,15.28
3/9/2009,174619354,11.872855,83.479996,16.779999,13.62,,15.15
3/10/2009,211126237,12.66107,87.25,18.51999,14.635,,16.479996
3/11/2009,211696247,13.239999,88.619996,18.62999,15.02,,17.109986
3/12/2009,192203326,13.764284,90.399994,19.429993,15.51,,17.009995
3/13/2009,150320051,13.704285,90.359986,18.679993,15.51,,16.649994
3/16/2009,199386719,13.631428,91.219986,18.449997,15.45,,16.25
3/17/2009,197005102,14.237141,92.909989,19.12999,16.14,,16.899994
3/18/2009,199050334,14.502856,91.949997,21.349991,16.5,,16.959992
3/19/2009,125079451,14.517143,92.659989,21.239991,16.229996,,17.14
3/20/2009,171430168,14.512857,92.509995,20.459992,15.91,,17.059998
3/23/2009,166641076,15.379999,98.709992,22.689988,16.979996,,18.329987
3/24/2009,160856724,15.214429,98.359986,21.859986,16.679993,,17.929993
3/25/2009,161662872,15.212857,97.949997,22.099991,16.569993,,17.87999
3/26/2009,154062755,15.695714,98.779999,22.939988,17.309998,,18.829987
3/27/2009,123260676,15.264286,94.149994,21.839997,16.949997,,18.12999
3/30/2009,125715331,14.927143,94.51999,20.819993,16.309998,,17.479996
3/31/2009,142519895,15.017143,96.89,21.39,16.76999,,18.369996
4/1/2009,147398566,15.527141,97.609986,21.959992,17.459992,,19.309998
4/2/2009,203091441,16.101429,100.82,23.279999,18.14,,19.289994
4/3/2009,159086242,16.57,102.21999,24.159989,18.159989,,18.75
4/6/2009,164515617,16.921429,101.56,23.189988,17.529999,,18.759995
4/7/2009,134196454,16.428571,98.75,22.959992,16.849991,,18.759995
4/8/2009,113907367,16.617143,101.18999,23.919999,17.12999,,19.189988
4/9/2009,132734056,17.081429,101.7,24.869996,17.819993,,19.669999
4/13/2009,97367053.0001,17.174284,99.949997,24.719986,17.89,,19.589997
4/14/2009,113688918,16.901429,99.26999,24.009995,17.929993,,19.349991
4/15/2009,103256783,16.805714,98.849991,23.64,17.559998,,18.829987
4/16/2009,148395548,17.35,101.43,24.37999,18.079987,,19.759995
4/17/2009,124420653,17.631429,101.26999,24.699997,17.989991,,19.199997
4/20/2009,116663505,17.214286,100.43,23.459992,17.309998,,18.609986
4/21/2009,117670987,17.394286,102.31,23.75,17.689988,,18.969986
4/22/2009,234691765,17.358571,102.54999,24.159989,17.439988,,18.779999
4/23/2009,236289186,17.914286,101.42,24.479996,17.619996,,18.919999
4/24/2009,135236640,17.7,100.07999,26.419999,18.419999,,20.909989
4/27/2009,120203426,17.818571,99.949997,26.14,18.369996,,20.399994
4/28/2009,113964158,17.700286,101.93999,25.699997,18.669999,,19.929993
4/29/2009,114564548,17.877143,104.04,26.75,19.25,,20.25
4/30/2009,124622071,17.975713,103.21,27.349991,19.319993,,20.259995
5/1/2009,99397214.0001,18.177143,104.60999,27.459992,19.579987,,20.239991
5/4/2009,152395173,18.867143,106.18999,26.689988,19.5,,20.189988
5/5/2009,99600298.0001,18.958571,105.85,26.89,19.62999,,19.789994
5/6/2009,118410502,18.928571,104.62,26.349991,19.609986,,19.789994
5/7/2009,132973918,18.437143,102.59,25.62999,18.949997,,19.319993
5/8/2009,117006043,18.455713,101.49,25.419999,18.729996,,19.419999
5/11/2009,101195696,18.51,102.9,26.149994,18.609986,,19.319993
5/12/2009,152369798,17.774286,103.93999,25.989991,18.719986,,19.89
5/13/2009,148992214,17.07,102.26,25.169999,18.049988,,19.75
5/14/2009,111976956,17.564286,101.04999,25.929993,18.089997,,20.059998
5/15/2009,91891219.0001,17.488571,101.37,25.919999,17.919999,,20.219986
5/18/2009,114771349,18.092857,104.57999,26.479996,18.719986,,20.599991
5/19/2009,93105502.0001,18.207143,105.51,26.559998,18.87999,,20.309998
5/20/2009,97193033.0001,17.981429,104.04999,26.39,18.599991,,20.37999
5/21/2009,102045237,17.74,102.82,26.069993,18.099991,,19.819993
5/22/2009,74517191.0001,17.5,101.89,26.479996,17.899994,,19.75
5/26/2009,159231408,18.682857,105.01999,27.89,18.489991,,20.339997
5/27/2009,161740663,19.007141,102.93,27.25,18.219986,,20.12999
5/28/2009,121887528,19.295714,104.68999,27.539994,18.509995,,20.449997
5/29/2009,114163602,19.401429,106.28,28.179993,18.5,,20.89
6/1/2009,113166977,19.907143,108.37,29.359986,19.5,,21.399994
6/2/2009,114055732,19.927143,106.82999,29.589997,19.609986,,21.399994
6/3/2009,141299571,20.135714,106.49,29.059998,19.359986,,21.729996
6/4/2009,137657982,20.534286,106.32999,29.439988,19.669999,,21.829987
6/5/2009,158178867,20.667143,107.24,29.979996,19.869996,,22.14
6/8/2009,232912673,20.55,107.49,29.169999,19.869996,,22.049988
6/9/2009,169240862,20.38857,108.14,29.76999,20.079987,,22.079987
6/10/2009,172199727,20.035714,108.35,30.169999,19.949997,,22.549988
6/11/2009,131205844,19.992857,109.4,30.399994,20.099991,,22.829987
6/12/2009,140771232,19.567141,108.21,30.149994,19.909989,,23.329987
6/15/2009,134987104,19.441429,107.62,28.819993,19.359986,,23.419999
6/16/2009,128701237,19.478571,107.32,28.169999,19.079987,,23.449997
6/17/2009,142853158,19.36857,107,28.679993,19.199997,,23.679993
6/18/2009,106920002,19.411427,106.32999,28.719986,18.989991,,23.5
6/19/2009,180463612,19.925714,105.89,29.329987,18.919999,,24.069993
6/22/2009,158728066,19.624286,104.51999,27.309998,18.409989,,23.279999
6/23/2009,176632456,19.144286,104.43999,27.709992,18.569993,,23.339997
6/24/2009,121381176,19.459999,104.15,27.739991,18.609986,,23.469986
6/25/2009,147422191,19.979999,106.06,28.51999,19.029999,,23.789994
6/26/2009,109867982,20.34857,105.68,28,18.909989,,23.349991
6/29/2009,141915487,20.281427,105.82999,28.619996,18.989991,,23.859986
6/30/2009,108562426,20.347143,104.42,28.299988,18.649994,,23.76999
7/1/2009,103568150,20.404284,104.84,28.659989,18.799988,,24.039994
7/2/2009,92653834.0001,20.002856,101.73,27.64,18.5,,23.369996
7/6/2009,124671533,19.801427,101.65,27.159989,18.529999,,23.199997
7/7/2009,115445071,19.342857,100.18999,26.339997,18.239991,,22.529999
7/8/2009,143982048,19.602856,100.68,26.469986,18.12999,,22.559998
7/9/2009,85786428.0001,19.479999,102.07999,27.419999,18.169999,,22.439988
7/10/2009,111318242,19.78857,100.82999,27.579987,18.339997,,22.39
7/13/2009,120943487,20.334286,103.62,28.369996,18.569993,,23.229996
7/14/2009,86875418.0001,20.324284,103.25,28.299988,18.729996,,23.109986
7/15/2009,121396107,20.982856,107.21999,29.849991,19.809998,,24.119996
7/16/2009,98392140.0001,21.074284,110.64,30.869996,20.119996,,24.439988
7/17/2009,150538451,21.678571,115.42,31.01999,20.509995,,24.289994
7/20/2009,183881173,21.844143,116.43999,31.209992,21.149994,,24.529999
7/21/2009,218695288,21.644286,117.04,31.259995,21.589997,,24.829987
7/22/2009,218525811,22.391429,115.57,31.339997,21.449997,,24.799988
7/23/2009,131740357,22.545714,117.06,32.309998,21.899994,,25.559998
7/24/2009,109589900,22.855143,117.64,32.62999,21.87999,,23.449997
7/27/2009,108327793,22.871429,117.62999,32.609986,21.839997,,23.109986
7/28/2009,90888112.0001,22.857143,117.28,32.329987,21.929993,,23.469986
7/29/2009,95607043.0001,22.861429,117.26,32.059998,21.719986,,23.799988
7/30/2009,117400801,23.255714,117.85999,32.279999,21.979996,,23.809998
7/31/2009,105672931,23.341429,117.93,32.419999,22.009995,,23.51999
8/3/2009,98559867.0001,23.775714,119.92,32.679993,22.571,,23.829987
8/4/2009,98952357.0001,23.649999,119.6,33,22.439988,,23.76999
8/5/2009,105795326,23.587141,118.46999,32.009995,22.169999,,23.809998
8/6/2009,85443617.0001,23.415713,117.37999,32.419999,22.307999,,23.459992
8/7/2009,96870928.0001,23.644286,119.32999,33.219986,22.189988,,23.559998
8/10/2009,75108775.0001,23.531427,118.7,32.819993,21.64,,23.419999
8/11/2009,88872140.0001,23.261427,117.79,31.919999,21.169999,,23.12999
8/12/2009,111267625,23.615714,119.29,33.039994,21.429993,,23.529999
8/13/2009,110040581,24.06,119.57999,33.429993,21.509995,,23.619996
8/14/2009,76512275.0001,23.825714,118.57,32.26999,21.309998,,23.691987
8/17/2009,131095237,22.798571,116.85999,31.209992,20.729996,,23.25
8/18/2009,107787533,23.428571,117.62999,31.719986,21.009995,,23.579987
8/19/2009,103317844,23.514286,118.57,31.719986,21.239991,,23.649994
8/20/2009,85549709.0001,23.761427,118.95,32.099991,21.89,,23.669999
8/21/2009,104018278,24.174284,119.9,32.839997,22.189988,,24.409989
8/24/2009,101732176,24.151429,119.32,32.729996,22.059998,,24.64
8/25/2009,81088329.0001,24.2,118.82999,32.669999,22,,24.64
8/26/2009,75999469.0001,23.915713,119.46999,32.509995,21.929993,,24.549988
8/27/2009,112294826,24.207143,119.43,32.459992,21.87999,,24.689988
8/28/2009,113464428,24.292856,118.21999,31.729996,22,,24.679993
8/31/2009,77885066.0001,24.03,118.04999,31.419999,21.599991,,24.649994
9/1/2009,117256321,23.613999,116.68999,31.099991,21.169999,,24
9/2/2009,91100107.0001,23.597143,116.09,31,21.549988,,23.859986
9/3/2009,73525704.0001,23.792856,116.32999,31.489991,21.489991,,24.109986
9/4/2009,93656640.0001,24.33,117.46,32.049988,21.839997,,24.619996
9/8/2009,78761627.0001,24.704286,117.15999,32.509995,21.919999,,24.819993
9/9/2009,202822872,24.448571,116.76,32.799988,22.229996,,24.779999
9/10/2009,122783339,24.651429,117.67,34.01999,23.009995,,25
9/11/2009,87240181.0001,24.594284,118.04999,34.649994,23.089997,,24.859986
9/14/2009,80502604.0001,24.817141,118.87999,35.189988,22.789994,,25
9/15/2009,106617553,25.022856,119.35,35.619996,22.979996,,25.199997
9/16/2009,188505492,25.981429,121.82,33.349991,23.359986,,25.199997
9/17/2009,202642650,26.364284,121.87999,32.839997,23.393998,,25.299988
9/18/2009,150436839,26.431427,122.10999,32.949997,23.399994,,25.259995
9/21/2009,109428900,26.28857,121.57,32.849991,23.62999,,25.299988
9/22/2009,89240977.0001,26.354286,121.60999,33.109986,23.409989,,25.76999
9/23/2009,148509956,26.5,120.82,32.709992,22.799988,,25.709992
9/24/2009,137719477,26.26,120.93999,32.319993,22.649994,,25.939988
9/25/2009,111371862,26.052857,121.07999,32.029999,22.619996,,25.549988
9/28/2009,84411992.0001,26.593127,119.32999,32.929993,23.609986,,25.829987
9/29/2009,86346372.0001,26.482856,118.81,32.679993,23.299988,,25.75
9/30/2009,134895635,26.478571,119.60999,33.039994,23.539994,,25.719986
10/1/2009,131177732,25.837129,117.9,32.179993,23.089997,,24.87999
10/2/2009,138358668,26.414286,119.01999,32.349991,22.669999,,24.959992
10/5/2009,105783048,26.574856,119.75,32.549988,22.939988,,24.64
10/6/2009,151270875,27.144286,121.35,33.509995,23.349991,,25.109986
10/7/2009,116416895,27.178571,122.78,33.259995,23.609986,,25.099991
10/8/2009,109552275,27.03857,122.29,34.329987,23.669999,,25.669999
10/9/2009,73348331.0001,27.209999,125.93,34.64,24.029999,,25.549988
10/12/2009,72037742.0001,27.258571,127.04,34.359986,23.783997,,25.719986
10/13/2009,87004561.0001,27.145713,127.01999,34.619996,23.89,,25.809998
10/14/2009,93942625.0001,27.327143,128.35,35.429993,24.37999,,25.959992
10/15/2009,93388701.0001,27.222857,127.98,35.75,24.365998,,26.709992
10/16/2009,107856168,26.864284,121.64,35.669999,24.01999,,26.5
10/19/2009,235557329,27.122856,123.06,35.649994,24.25,,26.359986
10/20/2009,285259793,28.394286,122.82,35.409989,24.109986,,26.369996
10/21/2009,298431525,29.274286,120.87,34.809998,23.959992,,26.579987
10/22/2009,197847811,29.314286,122.68999,35.169999,24.179993,,26.589997
10/23/2009,105196413,29.134284,120.35999,34.779999,24.169999,,28.01999
10/26/2009,121084362,28.925714,120.10999,34.449997,23.699997,,28.679993
10/27/2009,189137459,28.195714,120.65,33.949997,23.539994,,28.589997
10/28/2009,204596196,27.485714,121.5,32.829987,23.01999,,28.01999
10/29/2009,142602061,28.05,122.87,33.539994,23.51999,,28.219986
10/30/2009,179380880,26.928571,120.60999,32.939988,22.809998,,27.729996
11/2/2009,169897224,27.044286,120.56,32.869996,23,,27.87999
11/3/2009,130635400,26.964286,121.15999,33.009995,22.909989,,27.529999
11/4/2009,121935492,27.258571,121.29,33.859986,23.289994,,28.059998
11/5/2009,96230778.0001,27.718586,123.1,34.699997,23.9301,,28.469986
11/6/2009,73807349.0001,27.762857,123.49,34.649994,23.819993,,28.51999
11/9/2009,132213676,28.78,126,36.449997,23.989991,,28.989991
11/10/2009,100298380,28.997143,126.90999,36.599991,23.649994,,29.009995
11/11/2009,111019510,29.035714,127.18999,35.919999,23.919999,,29.119996
11/12/2009,90978839.0001,28.855714,126.26,35.609986,23.399994,,29.359986
11/13/2009,85832747.0001,29.207143,127.03,36.509995,23.709992,,29.62999
11/16/2009,121301005,29.51857,128.21,36.809998,23.869996,,29.539994
11/17/2009,99128043.0001,29.571429,128.62999,36.899994,24.089997,,30
11/18/2009,93579857.0001,29.422857,128.15,36.589997,24,,30.109986
11/19/2009,135581502,28.644286,127.54,36.109986,23.679993,,29.779999
11/20/2009,101722551,28.56,126.96,35.809998,23.459992,,29.619996
11/23/2009,118793724,29.411427,128.2,36.439988,23.899994,,29.939988
11/24/2009,79609173.0001,29.205713,127.93,35.949997,23.739991,,29.909989
11/25/2009,71662311.0001,29.169999,127.28,36.169999,23.739991,,29.789994
11/27/2009,73814237.0001,28.655714,125.7,35.37999,23.37999,,29.219986
11/30/2009,106213926,28.55857,126.35,35.079987,23.399994,,29.409989
12/1/2009,116440576,28.13857,127.93999,36.399994,23.919999,,30.009995
12/2/2009,178814706,28.032857,127.21,36.5,23.869996,,29.779999
12/3/2009,112179571,28.068571,127.54999,36,23.829987,,29.829987
12/4/2009,206776668,27.617143,127.25,36.5,24.159989,,29.979996
12/7/2009,178689658,26.992857,127.04,36.369996,24.209992,,29.789994
12/8/2009,172599280,27.124286,126.79999,36.079987,23.809998,,29.569993
12/9/2009,171195178,28.257141,128.39,35.849991,23.859986,,29.709992
12/10/2009,122417155,28.061429,129.34,35.799988,23.939988,,29.869996
12/11/2009,107443357,27.81,129.68,35.37999,23.767991,,29.849991
12/14/2009,123947117,28.14,129.93,35.779999,23.839997,,30.109986
12/15/2009,104928446,27.738571,128.49,36.359986,23.479996,,30.01999
12/16/2009,88279653.0001,27.861429,128.71,37.859986,23.449997,,30.099991
12/17/2009,97209056.0001,27.40857,127.4,37.009995,23.179993,,29.599991
12/18/2009,152192502,27.918571,127.90999,37.339997,23.329987,,30.359986
12/21/2009,153093094,28.318571,128.65,37.279999,23.64,,30.51999
12/22/2009,87378543.0001,28.622856,129.93,37.339997,23.75,,30.819993
12/23/2009,86380987.0001,28.871429,130,36.929993,23.779999,,30.919999
12/24/2009,125221964,29.862857,130.57,37.169999,23.959992,,31
12/28/2009,161141043,30.229999,132.31,37.189988,24.079987,,31.169999
12/29/2009,111301071,29.871429,131.85,37.209992,24.099991,,31.39
12/30/2009,103020701,30.234286,132.57,37.179993,24.179993,,30.959992
12/31/2009,88102658.0001,30.104571,130.9,36.779999,23.939988,,30.479996
1/4/2010,123432043,30.572857,132.45,37.089997,24.689988,,30.949997
1/5/2010,150475997,30.625713,130.85,37.699997,24.579987,,30.959992
1/6/2010,138039594,30.13857,130,37.619996,24.419999,,30.76999
1/7/2010,119282303,30.082856,129.54999,36.89,24.529999,,30.451996
1/8/2010,111969081,30.282857,130.85,36.689988,24.659989,,30.659989
1/11/2010,115557344,30.015713,129.48,36.209992,24.589997,,30.26999
1/12/2010,148614760,29.674284,130.51,35.659989,24.199997,,30.069993
1/13/2010,151472321,30.092857,130.23,36.279999,24.64,,30.349991
1/14/2010,108288390,29.918571,132.31,35.899994,24.949997,,30.959992
1/15/2010,148584051,29.418571,131.78,35.869996,24.399994,,30.859986
1/19/2010,182501599,30.72,134.14,36.949997,24.849991,,31.099991
1/20/2010,153037885,30.246429,130.25,36.489991,24.409989,,30.584992
1/21/2010,152038551,29.724571,129,35.819993,23.979996,,30.009995
1/22/2010,220441872,28.25,125.5,34.37999,22.969986,,28.959992
1/25/2010,266424788,29.010714,126.12,34.159989,22.989991,,29.319993
1/26/2010,466777066,29.419999,125.75,33.939988,22.899994,,29.5
1/27/2010,430642030,29.697713,126.32999,33.14,23.149994,,29.669999
1/28/2010,293375362,28.47,123.75,32.89,22.51999,,29.159989
1/29/2010,311487778,27.43757,122.39,32.299988,22.469986,,28.179993
2/1/2010,187468400,27.818571,124.67,32.479996,22.729996,,28.409989
2/2/2010,174585306,27.979999,125.53,32.979996,23.01999,,28.459992
2/3/2010,153831755,28.461429,125.65999,32.979996,23.069993,,28.62999
2/4/2010,189412755,27.435713,123,32.239991,23.159989,,27.839997
2/5/2010,212576329,27.922857,123.51999,32.76999,23.699997,,28.01999
2/8/2010,119567112,27.731429,121.87999,32.049988,23.498993,,27.719986
2/9/2010,158221028,28.027141,123.21,32.309998,23.89,,28.009995
2/10/2010,92590204.0001,27.873714,122.81,32.759995,23.759995,,27.989991
2/11/2010,137585903,28.381429,123.73,32.64,23.929993,,28.119996
2/12/2010,163866885,28.625713,124,31.449997,23.759995,,27.929993
2/16/2010,135987747,29.057143,125.23,31.809998,24,,28.349991
2/17/2010,109098696,28.935713,126.32999,32.329987,24.069993,,28.589997
2/18/2010,105706104,28.989714,127.81,33.239991,24.279999,,28.968995
2/19/2010,103933459,28.81,127.18999,33.87999,24.359986,,28.76999
2/22/2010,97706168.0001,28.630856,126.85,33.699997,24.299988,,28.729996
2/23/2010,143828209,28.151286,126.46,33.439988,24.049988,,28.329987
2/24/2010,115141362,28.665143,127.59,34.549988,24.339997,,28.62999
2/25/2010,166349071,28.857143,127.07,34.559998,24.329987,,28.599991
2/26/2010,126865053,29.231429,127.15999,34.649994,24.329987,,28.669999
